date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR1,WINDOW1,WINDOW2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-09-05 17:30:00,26.7,48.3,418,1.34,1.41,1.41,1.41,0,266,62.5,24,0,1,0,1 window,16690,22.7,56,4,13,14,0.2
2024-09-05 17:35:00,26.7,48.1,414,1.37,1.45,1.45,1.45,0,263,61.6,24,0,1,0,1 window,16695,22.7,56,4,13,14,0.2
2024-09-05 17:40:00,26.7,48.3,410,1.36,1.44,1.44,1.44,0,262,59.7,24,0,1,0,1 window,16700,22.7,56,4,13,14,0.2
2024-09-05 17:45:00,26.7,48.1,408,1.41,1.49,1.49,1.49,0,262,61.1,25,0,1,0,1 window,16705,22.7,56,4,13,14,0.2
2024-09-05 17:50:00,26.7,47.8,409,1.43,1.51,1.51,1.51,0,258,61.5,23,0,1,0,1 window,16710,22.7,56,4,13,14,0.2
2024-09-05 17:55:00,26.7,47.6,409,1.44,1.52,1.52,1.52,0,255,58.6,24,0,1,0,1 window,16715,22.7,56,4,13,14,0.2
2024-09-05 18:00:00,26.6,47.4,414,1.43,1.51,1.51,1.51,0,255,56.8,26,0,1,0,1 window,16720,22.5,58,4,10,14,0.2
2024-09-05 18:05:00,26.6,47.6,419,1.45,1.54,1.54,1.54,0,256,63.7,25,0,1,0,1 window,16725,22.5,58,4,10,14,0.2
2024-09-05 18:10:00,26.6,47.6,412,1.39,1.47,1.47,1.47,0,258,62.1,25,0,1,0,1 window,16730,22.5,58,4,10,14,0.2
2024-09-05 18:15:00,26.6,47.4,411,1.38,1.46,1.46,1.46,0,263,56.8,23,0,1,0,1 window,16735,22.5,58,4,10,14,0.2
2024-09-05 18:20:00,26.6,47.3,405,1.46,1.54,1.54,1.54,0,259,57.3,25,0,1,0,1 window,16740,22.5,58,4,10,14,0.2
2024-09-05 18:25:00,26.6,47.3,406,1.32,1.39,1.39,1.39,0,261,60.9,27,0,1,0,1 window,16745,22.5,58,4,10,14,0.2
2024-09-05 18:30:00,26.6,47.3,400,1.26,1.33,1.33,1.33,0,259,58.9,24,0,1,0,1 window,16750,22.2,60,4,10,14,0.2
2024-09-05 18:35:00,26.6,47.3,404,1.28,1.35,1.35,1.35,0,262,61.1,25,0,1,0,1 window,16755,22.2,60,4,10,14,0.2
2024-09-05 18:40:00,26.6,47,410,1.36,1.43,1.43,1.43,0,259,61.5,26,0,1,0,1 window,16760,22.2,60,4,10,14,0.2
2024-09-05 18:45:00,26.6,47,414,1.32,1.4,1.4,1.4,0,261,59.3,25,0,1,0,1 window,16765,22.2,60,4,10,14,0.2
2024-09-05 18:50:00,26.6,46.9,413,1.31,1.38,1.38,1.38,0,259,57.8,26,0,1,0,1 window,16770,22.2,60,4,10,14,0.2
2024-09-05 18:55:00,26.6,46.9,412,1.45,1.54,1.54,1.54,0,262,61,25,0,1,0,1 window,16775,22.2,60,4,10,14,0.2
2024-09-05 19:00:00,26.6,46.7,417,1.43,1.51,1.51,1.51,0,261,63.3,25,0,1,0,1 window,16780,22,62,4,10,19,0.2
2024-09-05 19:05:00,26.6,46.7,414,1.19,1.26,1.26,1.26,0,257,61.3,25,0,1,0,1 window,16785,22,62,4,10,19,0.2
2024-09-05 19:10:00,26.6,46.7,415,1.19,1.26,1.26,1.26,0,261,62.5,23,0,1,0,1 window,16790,22,62,4,10,19,0.2
2024-09-05 19:15:00,26.6,46.9,418,1.16,1.22,1.22,1.22,0,261,61.8,26,0,1,0,1 window,16795,22,62,4,10,19,0.2
2024-09-05 19:20:00,26.6,46.9,425,1.19,1.26,1.26,1.26,0,261,59.9,27,0,1,0,1 window,16800,22,62,4,10,19,0.2
2024-09-05 19:25:00,26.6,47,418,1.11,1.17,1.17,1.17,0,261,62,24,0,1,0,1 window,16805,22,62,4,10,19,0.2
2024-09-05 19:30:00,26.7,46.5,410,1.66,1.76,1.76,1.76,0,254,63.1,26,0,1,0,1 window,16810,21.9,62,4,10,19,0.2
2024-09-05 19:35:00,26.5,46.9,411,1.72,1.82,1.82,1.82,0,245,72.4,25,0,1,0,1 window,16815,21.9,62,4,10,19,0.2
2024-09-05 19:40:00,26.3,47.2,415,1.88,1.99,1.99,1.99,0,239,70.7,27,0,1,0,1 window,16820,21.9,62,4,10,19,0.2
2024-09-05 19:45:00,26.1,47.6,415,1.74,1.83,1.83,1.83,0,235,76.6,26,0,1,0,1 window,16825,21.9,62,4,10,19,0.2
2024-09-05 19:50:00,25.8,48.3,416,1.59,1.68,1.68,1.68,0,234,84.1,25,0,1,0,1 window,16830,21.9,62,4,10,19,0.2
2024-09-05 19:55:00,25.7,48.8,405,1.43,1.51,1.51,1.51,0,229,87.6,26,0,1,0,1 window,16835,21.9,62,4,10,19,0.2
2024-09-05 20:00:00,25.4,49.6,407,1.73,1.83,1.83,1.83,0,230,86.8,25,0,1,0,1 window,16840,21.7,63,3,8,22,0.2
2024-09-05 20:05:00,25.3,50.1,416,1.57,1.66,1.66,1.66,0,232,82.4,28,0,1,0,1 window,16845,21.7,63,3,8,22,0.2
2024-09-05 20:10:00,25.4,50.1,411,1.43,1.51,1.51,1.51,0,231,76.6,28,0,1,0,1 window,16850,21.7,63,3,8,22,0.2
2024-09-05 20:15:00,25.4,50.1,415,1.42,1.5,1.5,1.5,0,233,69.8,28,0,1,0,1 window,16855,21.7,63,3,8,22,0.2
2024-09-05 20:20:00,25.5,49.9,417,1.61,1.7,1.7,1.7,0,236,70.5,27,0,1,0,1 window,16860,21.7,63,3,8,22,0.2
2024-09-05 20:25:00,25.3,50.3,410,1.52,1.61,1.61,1.61,0,238,67.3,27,0,1,0,1 window,16865,21.7,63,3,8,22,0.2
2024-09-05 20:30:00,25.4,50.5,412,1.47,1.56,1.56,1.56,0,239,60.2,26,0,1,0,1 window,16870,21.7,63,3,8,22,0.2
2024-09-05 20:35:00,25.6,50.3,417,1.37,1.44,1.44,1.44,0,243,59,28,0,1,0,1 window,16875,21.7,63,3,8,22,0.2
2024-09-05 20:40:00,25.7,50.3,423,1.43,1.51,1.51,1.51,0,244,59.7,26,0,1,0,1 window,16880,21.7,63,3,8,22,0.2
2024-09-05 20:45:00,25.7,50.2,418,1.44,1.53,1.53,1.53,0,244,60.2,24,0,1,0,1 window,16885,21.7,63,3,8,22,0.2
2024-09-05 20:50:00,25.8,50.2,415,1.55,1.63,1.63,1.63,0,245,60,34,0,1,0,1 window,16890,21.7,63,3,8,22,0.2
2024-09-05 20:55:00,25.9,50.5,449,1.54,1.63,1.63,1.63,0,252,65.1,33,0,1,0,1 window,16895,21.7,63,3,8,22,0.2
2024-09-05 21:00:00,26,50.5,454,1.49,1.58,1.58,1.58,0,256,65.9,38,0,1,0,1 window,16900,21.4,67,4,8,12,0.2
2024-09-05 21:05:00,26,50.3,448,1.46,1.54,1.54,1.54,0,256,61.7,32,0,1,0,1 window,16905,21.4,67,4,8,12,0.2
2024-09-05 21:10:00,26,50.3,446,1.55,1.64,1.64,1.64,0,255,62.7,43,0,1,0,1 window,16910,21.4,67,4,8,12,0.2
2024-09-05 21:15:00,26,50.6,448,2.6,2.75,2.76,2.76,0,406,67.4,40,0,1,0,1 window,16915,21.4,67,4,8,12,0.2
2024-09-05 21:20:00,26.1,51,449,2.69,2.85,2.85,2.85,0,1561,65.5,34,0,1,0,1 window,16920,21.4,67,4,8,12,0.2
2024-09-05 21:25:00,26.1,51.2,453,2.04,2.16,2.16,2.16,0,1986,65.8,38,0,1,0,1 window,16925,21.4,67,4,8,12,0.2
2024-09-05 21:30:00,26.1,51.3,457,1.74,1.84,1.84,1.84,0,1466,68.3,32,0,1,0,1 window,16930,21.2,70,4,8,12,0.2
2024-09-05 21:35:00,26.1,51.3,457,1.78,1.88,1.88,1.88,0,1037,67.2,38,0,1,0,1 window,16935,21.2,70,4,8,12,0.2
2024-09-05 21:40:00,26.1,51.3,456,1.79,1.89,1.89,1.89,0,792,64.6,33,0,1,0,1 window,16940,21.2,70,4,8,12,0.2
2024-09-05 21:45:00,26.1,51.3,451,1.65,1.75,1.75,1.75,0,648,65.6,37,0,1,0,1 window,16945,21.2,70,4,8,12,0.2
2024-09-05 21:50:00,26.1,51.2,458,1.78,1.89,1.89,1.89,0,507,65,32,0,1,0,1 window,16950,21.2,70,4,8,12,0.2
2024-09-05 21:55:00,26.1,51.2,448,1.67,1.76,1.76,1.76,0,434,59.9,28,0,1,0,1 window,16955,21.2,70,4,8,12,0.2
2024-09-05 22:00:00,26.1,51,443,1.66,1.76,1.76,1.76,0,381,62.9,30,0,1,0,1 window,16960,20.9,70,4,7,10,0.2
2024-09-05 22:05:00,26.1,51,431,1.86,1.96,1.96,1.96,0,344,64.8,30,0,1,0,1 window,16965,20.9,70,4,7,10,0.2
2024-09-05 22:10:00,26.1,51.2,445,2.38,2.51,2.51,2.51,0,332,65,29,0,1,0,1 window,16970,20.9,70,4,7,10,0.2
2024-09-05 22:15:00,26.1,51.2,446,2.32,2.45,2.45,2.45,0,312,61,25,0,1,0,1 window,16975,20.9,70,4,7,10,0.2
2024-09-05 22:20:00,26,51.2,455,2.11,2.23,2.23,2.23,0,299,62.1,27,0,1,0,1 window,16980,20.9,70,4,7,10,0.2
2024-09-05 22:25:00,26.1,51.2,457,2.17,2.3,2.3,2.3,0,296,61.3,27,0,1,0,1 window,16985,20.9,70,4,7,10,0.2
2024-09-05 22:30:00,26.1,51.2,454,2.2,2.33,2.33,2.33,0,296,59,25,0,1,0,1 window,16990,20.9,70,4,7,10,0.2
2024-09-05 22:35:00,26.2,51,453,2.11,2.24,2.24,2.24,0,294,61.8,25,0,1,0,1 window,16995,20.9,70,4,7,10,0.2
2024-09-05 22:40:00,26.2,50.9,453,2.05,2.16,2.16,2.16,0,294,61.2,24,0,1,0,1 window,17000,20.9,70,4,7,10,0.2
2024-09-05 22:45:00,26.2,51,447,1.93,2.05,2.05,2.05,0,292,62.1,23,0,1,0,1 window,17005,20.9,70,4,7,10,0.2
2024-09-05 22:50:00,26.2,51,444,1.98,2.09,2.09,2.09,0,291,63.3,24,0,1,0,1 window,17010,20.9,70,4,7,10,0.2
2024-09-05 22:55:00,26.2,51,447,2,2.12,2.12,2.12,0,289,61.3,22,0,1,0,1 window,17015,20.9,70,4,7,10,0.2
2024-09-05 23:00:00,26.2,50.9,452,1.81,1.92,1.92,1.92,0,285,58.8,24,0,1,0,1 window,17020,20.8,70,5,9,17,0.2
2024-09-05 23:05:00,26.2,50.9,451,1.72,1.81,1.81,1.81,0,281,60.4,23,0,1,0,1 window,17025,20.8,70,5,9,17,0.2
2024-09-05 23:10:00,26.2,50.9,454,1.93,2.04,2.04,2.04,0,281,62.3,24,0,1,0,1 window,17030,20.8,70,5,9,17,0.2
2024-09-05 23:15:00,26.2,51,463,2.14,2.26,2.26,2.26,0,280,62.1,23,0,1,0,1 window,17035,20.8,70,5,9,17,0.2
2024-09-05 23:20:00,26.2,51,467,1.84,1.94,1.94,1.94,0,280,58.3,24,0,1,0,1 window,17040,20.8,70,5,9,17,0.2
2024-09-05 23:25:00,26.2,51,468,1.64,1.73,1.73,1.73,0,277,62,24,0,1,0,1 window,17045,20.8,70,5,9,17,0.2
2024-09-05 23:30:00,26.2,51.3,456,1.92,2.03,2.03,2.03,0,275,62.5,23,0,1,0,1 window,17050,21.1,68,5,9,17,0.2
2024-09-05 23:35:00,26.2,51.4,450,2,2.11,2.11,2.11,0,277,65.9,22,0,1,0,1 window,17055,21.1,68,5,9,17,0.2
2024-09-05 23:40:00,26.2,51.6,450,1.86,1.97,1.97,1.97,0,275,63.8,24,0,1,0,1 window,17060,21.1,68,5,9,17,0.2
2024-09-05 23:45:00,26.2,51.7,453,1.79,1.9,1.9,1.9,0,277,63.1,23,0,1,0,1 window,17065,21.1,68,5,9,17,0.2
2024-09-05 23:50:00,26.2,51.9,453,1.84,1.95,1.95,1.95,0,277,66,25,0,1,0,1 window,17070,21.1,68,5,9,17,0.2
2024-09-05 23:55:00,26.2,52,458,1.9,2.01,2.01,2.01,0,274,65.2,24,0,1,0,1 window,17075,21.1,68,5,9,17,0.2
2024-09-06 00:00:00,26.2,52.1,454,1.84,1.94,1.94,1.94,0,273,69.4,21,0,1,0,1 window,17080,21.1,69,4,7,8,0.1
2024-09-06 00:05:00,26.2,52.3,451,2.31,2.45,2.45,2.45,0,271,62.9,23,0,1,0,1 window,17085,21.1,69,4,7,8,0.1
2024-09-06 00:10:00,26.2,52.4,449,2.25,2.38,2.38,2.38,0,271,66.2,21,0,1,0,1 window,17090,21.1,69,4,7,8,0.1
2024-09-06 00:15:00,26.2,52.4,455,2.1,2.22,2.22,2.22,0,278,68.1,23,0,1,0,1 window,17095,21.1,69,4,7,8,0.1
2024-09-06 00:20:00,26.2,52.5,459,2.22,2.34,2.34,2.34,0,281,68.9,22,0,1,0,1 window,17100,21.1,69,4,7,8,0.1
2024-09-06 00:25:00,26.2,52.7,464,2.38,2.52,2.52,2.52,0,282,68.9,23,0,1,0,1 window,17105,21.1,69,4,7,8,0.1
2024-09-06 00:30:00,26.2,52.8,467,2.57,2.71,2.71,2.71,0,284,67.2,24,0,1,0,1 window,17110,21,71,4,7,8,0.1
2024-09-06 00:35:00,26.2,52.8,466,2.88,3.04,3.04,3.04,0,287,69.3,22,0,1,0,1 window,17115,21,71,4,7,8,0.1
2024-09-06 00:40:00,26.2,53,473,3.03,3.2,3.2,3.2,0,291,67.4,23,0,1,0,1 window,17120,21,71,4,7,8,0.1
2024-09-06 00:45:00,26.2,53,472,2.88,3.05,3.05,3.05,0,292,71.7,23,0,1,0,1 window,17125,21,71,4,7,8,0.1
2024-09-06 00:50:00,26.2,53.1,465,2.61,2.76,2.76,2.76,0,292,67,23,0,1,0,1 window,17130,21,71,4,7,8,0.1
2024-09-06 00:55:00,26.2,53.2,460,2.35,2.48,2.48,2.48,0,287,70.4,22,0,1,0,1 window,17135,21,71,4,7,8,0.1
2024-09-06 01:00:00,26.1,53.5,468,2.27,2.4,2.4,2.4,0,285,68.4,23,0,1,0,1 window,17140,20.9,73,4,7,5,0.1
2024-09-06 01:05:00,26.1,53.7,474,2.23,2.35,2.35,2.35,0,288,67,23,0,1,0,1 window,17145,20.9,73,4,7,5,0.1
2024-09-06 01:10:00,26.1,53.7,474,2.16,2.29,2.29,2.29,0,285,65.9,24,0,1,0,1 window,17150,20.9,73,4,7,5,0.1
2024-09-06 01:15:00,26.1,53.8,473,2.27,2.4,2.4,2.4,0,287,67.3,22,0,1,0,1 window,17155,20.9,73,4,7,5,0.1
2024-09-06 01:20:00,26.1,53.7,469,2.2,2.32,2.32,2.32,0,286,64.2,22,0,1,0,1 window,17160,20.9,73,4,7,5,0.1
2024-09-06 01:25:00,26.1,53.7,465,2.48,2.63,2.63,2.63,0,285,67.2,21,0,1,0,1 window,17165,20.9,73,4,7,5,0.1
2024-09-06 01:30:00,26.1,53.8,472,2.51,2.66,2.66,2.66,0,291,67,21,0,1,0,1 window,17170,20.9,74,4,7,5,0.1
2024-09-06 01:35:00,26,53.8,463,2.64,2.8,2.8,2.8,0,285,68.6,21,0,1,0,1 window,17175,20.9,74,4,7,5,0.1
2024-09-06 01:40:00,26,53.8,452,2.75,2.91,2.91,2.91,0,273,67.1,23,0,1,0,1 window,17180,20.9,74,4,7,5,0.1
2024-09-06 01:45:00,26,53.9,446,2.71,2.86,2.86,2.86,0,269,69.2,21,0,1,0,1 window,17185,20.9,74,4,7,5,0.1
2024-09-06 01:50:00,25.9,53.9,449,2.75,2.91,2.91,2.91,0,266,68,22,0,1,0,1 window,17190,20.9,74,4,7,5,0.1
2024-09-06 01:55:00,25.9,54.1,445,2.91,3.08,3.08,3.08,0,265,69,21,0,1,0,1 window,17195,20.9,74,4,7,5,0.1
2024-09-06 02:00:00,25.9,54.1,443,2.79,2.95,2.95,2.95,0,263,71.3,22,0,1,0,1 window,17200,21.2,72,4,7,4,0.1
2024-09-06 02:05:00,25.8,54.2,443,2.73,2.89,2.89,2.89,0,258,67.9,21,0,1,0,1 window,17205,21.2,72,4,7,4,0.1
2024-09-06 02:10:00,25.8,54.5,452,2.74,2.89,2.89,2.89,0,259,67.3,21,0,1,0,1 window,17210,21.2,72,4,7,4,0.1
2024-09-06 02:15:00,25.8,54.5,457,3.07,3.25,3.25,3.25,0,262,71.6,22,0,1,0,1 window,17215,21.2,72,4,7,4,0.1
2024-09-06 02:20:00,25.8,54.6,455,2.83,2.99,2.99,2.99,0,262,70.8,22,0,1,0,1 window,17220,21.2,72,4,7,4,0.1
2024-09-06 02:25:00,25.8,54.6,454,3.2,3.38,3.38,3.38,0,262,65.7,21,0,1,0,1 window,17225,21.2,72,4,7,4,0.1
2024-09-06 02:30:00,25.8,54.6,453,2.88,3.05,3.05,3.05,0,261,68,23,0,1,0,1 window,17230,21.1,74,4,7,4,0.1
2024-09-06 02:35:00,25.8,54.8,452,2.94,3.11,3.11,3.11,0,260,67.4,22,0,1,0,1 window,17235,21.1,74,4,7,4,0.1
2024-09-06 02:40:00,25.8,54.8,454,3.05,3.22,3.22,3.22,0,261,64.8,21,0,1,0,1 window,17240,21.1,74,4,7,4,0.1
2024-09-06 02:45:00,25.7,54.8,451,2.99,3.16,3.16,3.16,0,262,67.9,22,0,1,0,1 window,17245,21.1,74,4,7,4,0.1
2024-09-06 02:50:00,25.7,54.9,454,2.95,3.12,3.12,3.12,0,262,69.6,22,0,1,0,1 window,17250,21.1,74,4,7,4,0.1
2024-09-06 02:55:00,25.7,55,455,3.12,3.3,3.3,3.3,0,263,68.9,22,0,1,0,1 window,17255,21.1,74,4,7,4,0.1
2024-09-06 03:00:00,25.7,55.2,457,3.3,3.49,3.49,3.49,0,263,68.7,22,0,1,0,1 window,17260,21.2,74,4,7,5,0.1
2024-09-06 03:05:00,25.7,55.3,458,2.94,3.11,3.11,3.11,0,261,71.5,23,0,1,0,1 window,17265,21.2,74,4,7,5,0.1
2024-09-06 03:10:00,25.7,55.3,456,2.94,3.11,3.11,3.11,0,257,70,23,0,1,0,1 window,17270,21.2,74,4,7,5,0.1
2024-09-06 03:15:00,25.7,55.3,454,3.07,3.25,3.25,3.25,0,256,69.4,24,0,1,0,1 window,17275,21.2,74,4,7,5,0.1
2024-09-06 03:20:00,25.7,55.4,451,2.84,3,3,3,0,256,72.2,22,0,1,0,1 window,17280,21.2,74,4,7,5,0.1
2024-09-06 03:25:00,25.7,55.4,457,3.02,3.19,3.19,3.19,0,256,69.1,22,0,1,0,1 window,17285,21.2,74,4,7,5,0.1
2024-09-06 03:30:00,25.7,55.4,453,2.83,2.99,2.99,2.99,0,255,68.9,21,0,1,0,1 window,17290,21.4,73,4,7,5,0.1
2024-09-06 03:35:00,25.7,55.4,451,2.99,3.17,3.17,3.17,0,252,67.5,21,0,1,0,1 window,17295,21.4,73,4,7,5,0.1
2024-09-06 03:40:00,25.6,55.4,450,2.91,3.08,3.08,3.08,0,249,68,22,0,1,0,1 window,17300,21.4,73,4,7,5,0.1
2024-09-06 03:45:00,25.6,55.6,453,2.73,2.89,2.89,2.89,0,248,66.7,21,0,1,0,1 window,17305,21.4,73,4,7,5,0.1
2024-09-06 03:50:00,25.6,55.6,452,2.65,2.8,2.8,2.8,0,248,66.4,21,0,1,0,1 window,17310,21.4,73,4,7,5,0.1
2024-09-06 03:55:00,25.6,55.6,455,2.61,2.76,2.76,2.76,0,248,68.6,22,0,1,0,1 window,17315,21.4,73,4,7,5,0.1
2024-09-06 04:00:00,25.6,55.7,457,2.71,2.87,2.87,2.87,0,247,67.6,22,0,1,0,1 window,17320,21.3,74,4,7,4,0.1
2024-09-06 04:05:00,25.6,55.7,454,2.69,2.84,2.84,2.84,0,246,66.6,23,0,1,0,1 window,17325,21.3,74,4,7,4,0.1
2024-09-06 04:10:00,25.6,55.7,446,2.68,2.83,2.83,2.83,0,245,69.3,21,0,1,0,1 window,17330,21.3,74,4,7,4,0.1
2024-09-06 04:15:00,25.6,55.7,445,2.62,2.78,2.78,2.78,0,245,66.1,21,0,1,0,1 window,17335,21.3,74,4,7,4,0.1
2024-09-06 04:20:00,25.6,55.9,445,2.56,2.71,2.71,2.71,0,245,68.3,23,0,1,0,1 window,17340,21.3,74,4,7,4,0.1
2024-09-06 04:25:00,25.6,55.9,445,2.62,2.77,2.77,2.77,0,246,68.5,23,0,1,0,1 window,17345,21.3,74,4,7,4,0.1
2024-09-06 04:30:00,25.5,56,447,2.63,2.78,2.78,2.78,0,247,68.8,21,0,1,0,1 window,17350,21,76,4,7,4,0.1
2024-09-06 04:35:00,25.5,56,449,2.89,3.05,3.05,3.05,0,245,70.1,22,0,1,0,1 window,17355,21,76,4,7,4,0.1
2024-09-06 04:40:00,25.5,56.1,452,2.77,2.93,2.93,2.93,0,247,68.3,21,0,1,0,1 window,17360,21,76,4,7,4,0.1
2024-09-06 04:45:00,25.5,56.3,456,2.82,2.98,2.98,2.98,0,248,68.6,22,0,1,0,1 window,17365,21,76,4,7,4,0.1
2024-09-06 04:50:00,25.5,56.3,458,2.95,3.12,3.12,3.12,0,248,67.9,23,0,1,0,1 window,17370,21,76,4,7,4,0.1
2024-09-06 04:55:00,25.5,56.3,457,3.03,3.2,3.2,3.2,0,247,69,21,0,1,0,1 window,17375,21,76,4,7,4,0.1
2024-09-06 05:00:00,25.5,56.4,460,2.8,2.96,2.96,2.96,0,244,69,21,0,1,0,1 window,17380,20,82,3,6,4,0.1
2024-09-06 05:05:00,25.5,56.4,464,2.87,3.04,3.04,3.04,0,243,71.2,21,0,1,0,1 window,17385,20,82,3,6,4,0.1
2024-09-06 05:10:00,25.4,56.4,462,2.99,3.16,3.16,3.16,0,242,67.8,21,0,1,0,1 window,17390,20,82,3,6,4,0.1
2024-09-06 05:15:00,25.4,56.4,459,2.96,3.14,3.14,3.14,0,244,68.9,22,0,1,0,1 window,17395,20,82,3,6,4,0.1
2024-09-06 05:20:00,25.4,56.4,463,3.11,3.29,3.29,3.29,0,242,66.2,23,0,1,0,1 window,17400,20,82,3,6,4,0.1
2024-09-06 05:25:00,25.4,56.6,467,3.03,3.2,3.2,3.2,0,241,72,24,0,1,0,1 window,17405,20,82,3,6,4,0.1
2024-09-06 05:30:00,25.4,56.6,465,3.05,3.23,3.23,3.23,0,243,71.9,21,0,1,0,1 window,17410,21.3,71,3,6,4,0.1
2024-09-06 05:35:00,25.4,56.6,459,2.85,3.02,3.02,3.02,0,239,70.1,22,0,1,0,1 window,17415,21.3,71,3,6,4,0.1
2024-09-06 05:40:00,25.4,56.7,462,2.88,3.05,3.05,3.05,0,238,68,23,0,1,0,1 window,17420,21.3,71,3,6,4,0.1
2024-09-06 05:45:00,25.4,56.7,462,2.83,2.99,2.99,2.99,0,238,67.6,23,0,1,0,1 window,17425,21.3,71,3,6,4,0.1
2024-09-06 05:50:00,25.4,56.7,459,2.81,2.97,2.97,2.97,0,238,71,21,0,1,0,1 window,17430,21.3,71,3,6,4,0.1
2024-09-06 05:55:00,25.4,56.8,464,2.87,3.03,3.03,3.03,0,237,66.1,23,0,1,0,1 window,17435,21.3,71,3,6,4,0.1
2024-09-06 06:00:00,25.4,57,469,2.78,2.94,2.94,2.94,0,238,67,23,0,1,0,1 window,17440,21.5,71,3,6,7,0.1
2024-09-06 06:05:00,25.4,57,468,2.8,2.96,2.96,2.96,0,236,66.4,22,0,1,0,1 window,17445,21.5,71,3,6,7,0.1
2024-09-06 06:10:00,25.4,57,467,2.88,3.04,3.04,3.04,0,237,67.9,22,0,1,0,1 window,17450,21.5,71,3,6,7,0.1
2024-09-06 06:15:00,25.4,57,463,2.92,3.09,3.09,3.09,0,236,69.9,23,0,1,0,1 window,17455,21.5,71,3,6,7,0.1
2024-09-06 06:20:00,25.4,57,458,2.67,2.82,2.82,2.82,0,239,68.2,23,0,1,0,1 window,17460,21.5,71,3,6,7,0.1
2024-09-06 06:25:00,25.4,57.1,455,2.64,2.79,2.79,2.79,0,247,68.9,22,0,1,0,1 window,17465,21.5,71,3,6,7,0.1
2024-09-06 06:30:00,25.4,57.2,462,2.69,2.84,2.84,2.84,0,245,72,23,0,1,0,1 window,17470,22.5,72,3,6,7,0.1
2024-09-06 06:35:00,25.4,57.4,465,2.6,2.75,2.75,2.75,0,239,68.4,22,0,1,0,1 window,17475,22.5,72,3,6,7,0.1
2024-09-06 06:40:00,25.4,57.4,466,2.67,2.82,2.82,2.82,0,242,69.6,22,0,1,0,1 window,17480,22.5,72,3,6,7,0.1
2024-09-06 06:45:00,25.4,57.4,462,2.59,2.74,2.74,2.74,0,240,69.6,23,0,1,0,1 window,17485,22.5,72,3,6,7,0.1
2024-09-06 06:50:00,25.4,57.4,460,2.57,2.72,2.72,2.72,0,243,73,23,0,1,0,1 window,17490,22.5,72,3,6,7,0.1
2024-09-06 06:55:00,25.4,57.2,461,2.78,2.95,2.95,2.95,0,252,72.6,23,0,1,0,1 window,17495,22.5,72,3,6,7,0.1
2024-09-06 07:00:00,25.4,57.4,468,2.9,3.07,3.07,3.07,0,259,74.7,23,0,1,0,1 window,17500,23.5,71,4,7,11,0.2
2024-09-06 07:05:00,25.4,57.4,483,2.86,3.02,3.02,3.02,0,260,76.1,29,0,1,0,1 window,17505,23.5,71,4,7,11,0.2
2024-09-06 07:10:00,25.5,57.7,562,2.32,2.45,2.45,2.45,0,265,77.3,26,0,1,0,1 window,17510,23.5,71,4,7,11,0.2
2024-09-06 07:15:00,25.5,57.9,605,2.36,2.49,2.49,2.49,0,266,73.4,23,0,1,0,1 window,17515,23.5,71,4,7,11,0.2
2024-09-06 07:20:00,25.5,57.9,577,1.96,2.08,2.08,2.08,0,265,73,23,0,1,0,1 window,17520,23.5,71,4,7,11,0.2
2024-09-06 07:25:00,25.6,57.7,524,1.84,1.94,1.94,1.94,0,263,65.7,22,0,1,0,1 window,17525,23.5,71,4,7,11,0.2
2024-09-06 07:30:00,25.6,57.5,487,1.83,1.93,1.93,1.93,0,256,68.8,25,0,1,0,1 window,17530,24.1,71,4,7,11,0.2
2024-09-06 07:35:00,25.6,57.7,509,1.88,1.99,1.99,1.99,0,266,67.8,22,0,1,0,1 window,17535,24.1,71,4,7,11,0.2
2024-09-06 07:40:00,25.6,57.9,550,2.09,2.21,2.21,2.21,0,284,64.1,23,0,1,0,1 window,17540,24.1,71,4,7,11,0.2
2024-09-06 07:45:00,25.7,57.9,550,1.97,2.08,2.08,2.08,0,287,65.2,22,0,1,0,1 window,17545,24.1,71,4,7,11,0.2
2024-09-06 07:50:00,25.7,57.8,525,1.94,2.06,2.06,2.06,0,282,65.6,21,0,1,0,1 window,17550,24.1,71,4,7,11,0.2
2024-09-06 07:55:00,25.7,57.5,509,2.03,2.14,2.14,2.14,0,286,64.3,22,0,1,0,1 window,17555,24.1,71,4,7,11,0.2
2024-09-06 08:00:00,25.7,57.2,503,2.54,2.69,2.69,2.69,0,293,64.1,24,0,1,0,1 window,17560,24,73,4,9,16,0.2
2024-09-06 08:05:00,25.7,56.7,501,2.42,2.56,2.56,2.56,0,297,69,22,0,1,0,1 window,17565,24,73,4,9,16,0.2
2024-09-06 08:10:00,25.7,56.4,497,2.66,2.81,2.81,2.81,0,300,71.3,23,0,1,0,1 window,17570,24,73,4,9,16,0.2
2024-09-06 08:15:00,25.7,56.3,489,2.76,2.92,2.92,2.92,0,304,72.3,23,0,1,0,1 window,17575,24,73,4,9,16,0.2
2024-09-06 08:20:00,25.7,56.1,492,2.72,2.88,2.88,2.88,0,304,73.5,22,0,1,0,1 window,17580,24,73,4,9,16,0.2
2024-09-06 08:25:00,25.7,56,476,2.96,3.13,3.13,3.13,0,309,75.7,23,0,1,0,1 window,17585,24,73,4,9,16,0.2
